GEOID,long,lat,Tract,Boroughs,Total population,Percent Male,Over_16_year,Over_18_year,Over_60_year,Median_Household_Income,Percentage_college_degree,Unemployment_rate,Race_White,Race_Black,Race_NativeAmerican,Race_Asian,Race_Other,Schools,Recreational,Criminal_Justice,Health,Pharmacy,Mental_Heath,Disabilities,Daycare,Senior_homes,Homeless_shelters,Transport,Waste_Management,BURGLARY,FELONY_ASSAULT,GRAND_LARCENY,GRAND_LARCENY_ MOTOR_VEHICLE,MURDER,RAPE,ROBBERY,Total_Felony,FelonyBucket
36061020300,-73.96125915,40.80895248,203,New,3368,44.5368171,98,95.7,4.3,35313,72.4,7,63%,12%,0%,19%,6%,3,0,0,0,0,0,0,3,0,0,0,0,7,1,26,0,0,0,4,38,5
36061020500,-73.96557306,40.81099297,205,New,5191,30.86110576,91.9,90.6,13.4,113750,66.5,4.9,75%,7%,0%,16%,3%,4,0,0,0,0,0,0,5,0,2,0,0,5,1,19,3,0,0,4,32,5
36061020600,-73.93882872,40.80823211,206,New,3025,51.33884298,79.8,78.7,10.6,35583,56.4,8.2,13%,74%,1%,4%,9%,5,0,0,0,1,1,3,0,0,4,0,0,8,11,13,3,0,0,7,42,6
36061020701,-73.95868747,40.8089292,207.01,New,3281,47.88174337,93.1,92.2,11.7,53697,67.6,3,63%,4%,0%,23%,10%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,3,9,1
36061020800,-73.94225831,40.80966756,208,New,5443,52.45269153,83.2,80,9.5,40369,34,10.3,23%,56%,1%,10%,10%,1,0,0,0,0,1,3,0,0,6,0,0,3,13,9,3,0,0,9,37,5
36061020901,-73.95504338,40.81158744,209.01,New,3987,45.74868322,82.8,79.6,15.3,29457,16.4,7.6,13%,56%,0%,1%,30%,3,0,1,2,0,1,1,1,1,1,0,0,2,12,36,0,0,0,15,65,7
36061021000,-73.93443638,40.81427674,210,New,7144,41.12541993,76.7,72.9,16.6,31105,27.9,13.3,7%,76%,0%,1%,15%,0,0,0,0,0,0,0,2,0,0,0,0,3,22,5,0,0,0,3,33,5
36061021100,-73.96228702,40.81480712,211,New,9709,50.04634875,87.8,86.3,19.6,49952,22.2,4.5,39%,19%,0%,24%,19%,2,1,0,1,0,2,0,3,0,0,0,0,9,15,39,8,0,0,10,81,7
36061021200,-73.93887381,40.81392686,212,New,4211,42.95891712,93,92.8,28.3,51709,37.8,8.7,10%,74%,1%,5%,11%,2,0,1,4,2,8,1,3,2,4,0,0,4,16,18,3,0,0,11,52,6
36061021303,-73.95307084,40.81511132,213.03,New,5686,55.61027084,85.6,83.7,12,36921,31.9,5.9,16%,48%,0%,1%,34%,2,0,0,2,0,1,1,0,0,3,0,0,8,16,18,4,0,0,7,53,6
36061021400,-73.93632838,40.81786844,214,New,2871,40.71752003,95.9,95.2,28.1,42926,33.1,10,8%,79%,0%,4%,8%,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,0,1,0,8,32,5
36061021500,-73.949425,40.8137385,215,New,3563,43.13780522,75,71.3,11.3,33244,20.8,10.1,20%,57%,0%,2%,20%,0,0,0,0,0,1,1,2,0,0,0,0,2,10,7,4,0,0,7,30,4
36061021600,-73.955052,40.80068053,216,New,8421,46.00403753,81.7,78.9,13.8,42689,14.9,7.9,24%,65%,0%,1%,10%,3,0,0,0,2,0,0,3,0,1,0,0,9,30,14,2,1,0,23,79,7
36061021703,NA,NA,217.03,New,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,1,0,0,0,1,0,0,0,0,2,9,21,1,0,0,22,55,6
36061021800,-73.95262031,40.80312088,218,New,7381,50.11516055,80.7,80.1,12.7,48781,29.9,9.4,21%,62%,0%,3%,14%,5,1,0,1,2,0,2,1,0,4,0,0,15,31,28,3,0,0,20,97,7
36061021900,-73.95956765,40.818367,219,New,6089,43.48825751,78.1,73.2,18.8,17059,31.8,6.7,11%,42%,0%,2%,45%,4,0,3,3,0,1,0,3,0,2,2,0,3,14,34,3,0,4,24,82,7
36061022000,-73.95096256,40.805815,220,New,5577,46.17177694,82.1,80.1,11.9,39155,56.1,10.8,17%,59%,0%,5%,18%,4,0,0,1,0,0,0,0,0,3,0,0,5,19,10,1,0,0,5,40,5
36061022102,-73.946325,40.81853094,221.02,New,2392,50.04180602,86.9,86.5,12,40280,76.4,14.9,23%,61%,0%,5%,10%,6,0,0,2,0,0,1,0,0,0,0,0,3,3,7,0,0,0,9,22,4
36061022200,-73.949055,40.80836723,222,New,3069,42.61974585,78.4,75.3,15,39148,36.9,8,27%,58%,1%,2%,12%,2,1,0,4,6,11,1,0,0,5,0,0,5,33,77,2,0,0,24,141,7
36061022301,-73.9569084,40.82188693,223.01,New,7954,48.98164446,85.5,82.8,11.9,36406,28.3,11.3,25%,13%,0%,5%,56%,2,0,0,2,0,0,0,1,0,1,0,1,14,18,18,1,1,0,13,65,7
36061022302,-73.95985031,40.82138273,223.02,New,3426,38.00350263,87.3,85.3,22,25608,51.2,12.4,28%,33%,1%,3%,35%,2,0,0,0,0,0,1,1,1,0,0,0,1,3,8,0,0,0,1,13,2
36061022400,-73.94710752,40.81168029,224,New,7344,42.82407407,79,75.7,10.4,22092,22.9,13.8,8%,67%,0%,2%,23%,3,0,0,2,0,2,0,3,0,4,0,0,7,17,16,4,0,0,10,54,6
36061022500,-73.95523244,40.82410215,225,New,10641,45.61601353,82.7,80.3,19.8,47530,56.5,12.8,32%,34%,0%,1%,33%,0,0,1,0,0,1,1,0,0,1,0,0,10,20,29,1,0,0,23,83,7
36061022600,-73.94524524,40.81339541,226,New,4053,50.03700962,80.5,77.4,13.6,36585,22.4,13.5,14%,70%,1%,2%,13%,5,0,2,0,0,3,0,0,0,4,0,0,12,28,15,3,0,0,20,78,7
36061022700,-73.94669305,40.82276375,227,New,5532,45.55314534,81.3,79.7,12.5,42893,30,12.6,23%,52%,0%,3%,22%,1,0,0,0,1,3,1,1,1,6,0,0,4,11,12,3,0,0,9,39,5
36061022800,-73.94316707,40.81583153,228,New,5714,46.69233462,82.4,80.7,14.4,33750,46.7,22.7,11%,69%,1%,2%,16%,2,2,1,1,0,0,2,1,0,2,0,0,9,22,29,1,0,20,22,103,7
36061022900,-73.95325465,40.82647104,229,New,8340,45.05995204,84.1,82.2,13.7,33052,48.7,15.3,27%,38%,0%,2%,33%,0,1,0,0,1,0,1,2,0,1,0,0,8,20,27,5,0,0,22,82,7
36061023000,-73.94130773,40.81860287,230,New,9124,47.61069706,85,83.4,17.3,33281,23.2,14.2,14%,70%,0%,1%,16%,1,0,0,0,0,0,4,1,1,4,0,0,6,24,19,3,0,0,20,72,7
36061023100,-73.94394229,40.82591595,231,New,6428,43.17050404,81.6,80,11.6,43965,18.1,12.7,34%,34%,1%,2%,28%,1,0,1,1,1,7,1,2,0,4,0,0,15,17,25,2,0,0,15,74,7
36061023200,-73.93947075,40.8207975,232,New,8666,46.91899377,75.4,72.5,9.6,28757,49.3,21.7,7%,75%,1%,2%,15%,1,0,1,2,0,1,0,8,1,4,0,0,6,22,22,3,0,0,28,81,7
36061023300,-73.95194126,40.829101,233,New,6734,53.11850312,81.9,80.7,14.7,39032,46.1,8,28%,43%,0%,3%,26%,2,0,0,1,0,0,5,0,0,1,0,0,14,12,19,3,0,0,17,65,7
36061023400,-73.93881313,40.8240082,234,New,5222,48.42972041,77.7,76.3,5.5,32272,32.9,19.9,18%,59%,1%,1%,22%,0,0,1,0,0,0,1,1,0,0,2,0,2,13,13,3,0,0,6,37,5
36061023501,-73.94170487,40.82889626,235.01,New,6383,51.90349366,81,78.2,16.3,33813,59.8,14.3,17%,49%,0%,3%,31%,0,0,1,0,0,0,0,1,1,1,0,0,5,19,14,1,0,15,11,65,7
36061023502,-73.93899233,40.82798847,235.02,New,1708,45.84309133,83.7,82.8,9.3,30739,27.1,16.1,12%,75%,0%,0%,13%,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,1,0,0,2,16,3
36061023600,-73.93430997,40.82435897,236,New,6980,44.26934097,80.6,78.3,23.1,37003,55.1,24.4,5%,85%,0%,1%,8%,3,1,0,3,0,1,1,2,0,1,2,0,7,18,22,0,0,0,16,63,7
36061023700,-73.94948064,40.8323286,237,New,7586,53.783285,84,81.3,12.1,37553,38.7,8.3,25%,34%,1%,2%,38%,2,0,0,0,0,0,6,1,0,0,0,0,10,18,25,1,0,0,13,67,7
36061023801,-73.95346419,40.75732591,238.01,New,9667,47.61559946,88.2,85.8,22.1,86175,16.4,5.9,53%,13%,1%,25%,8%,0,1,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1
36061023802,-73.94328259,40.76804313,238.02,New,2383,50.1888376,90,89.6,29.8,117292,41.9,3.9,66%,20%,0%,12%,2%,2,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1
36061023900,-73.94082116,40.83218995,239,New,2526,47.66429137,85.9,84.9,17.9,39044,31.3,15.2,25%,56%,1%,1%,19%,1,0,0,0,0,0,0,1,0,1,0,0,0,4,1,1,0,0,9,15,2
36061024000,NA,NA,240,New,1580,85.25316456,98.2,98.2,19.9,NA,15.4,68.3,33%,50%,0%,3%,14%,0,0,1,2,2,7,0,0,0,4,1,1,6,16,28,2,0,0,2,54,6
36061024100,-73.94933048,40.8351888,241,New,7541,49.19771914,88,86.2,26.3,45360,24.5,9.6,21%,34%,3%,3%,39%,2,0,0,2,0,0,4,2,1,4,0,0,7,21,22,2,0,0,10,62,7
36061024200,-73.93337819,40.80636921,242,New,3709,46.18495551,75.5,72.9,13.2,17669,38.1,13.4,17%,51%,0%,5%,27%,4,1,0,1,1,3,1,5,1,0,3,2,9,19,19,3,0,0,13,63,7
36061024301,-73.93909841,40.83572024,243.01,New,4246,53.81535563,85.7,80.4,11.2,37593,35.8,20.7,28%,47%,1%,0%,24%,3,1,1,1,2,0,2,0,0,0,0,0,2,7,4,4,1,0,4,22,4
36061024302,-73.93690347,40.83133236,243.02,New,6631,37.11355753,73.5,68.5,15.7,18153,18.4,33.6,14%,57%,2%,3%,25%,1,0,0,1,0,0,0,2,1,1,0,1,9,21,13,3,1,0,26,73,7
36061024500,-73.94284352,40.83621373,245,New,15899,49.66350085,81.4,79,15.7,34564,35.1,11.3,29%,14%,2%,1%,54%,1,0,1,0,1,1,2,0,1,6,0,0,9,25,37,4,0,0,32,107,7
36061024700,-73.94653791,40.83769811,247,New,7756,49.21351212,82.5,81,20.6,32096,30.9,8.1,40%,12%,0%,4%,45%,0,0,0,1,0,0,0,0,1,0,0,0,3,7,16,6,0,0,11,43,6
36061024900,-73.935971,40.83924727,249,New,1200,45,83.6,82.4,18.6,34044,42.7,24.9,17%,26%,0%,1%,56%,4,0,1,2,0,1,0,2,0,0,0,0,0,3,4,2,0,15,0,24,4
36061025100,-73.93968853,40.84023953,251,New,2644,50.11346445,84.2,81.7,17,29974,53,13.8,28%,17%,0%,3%,52%,4,0,0,9,0,7,0,0,0,1,0,0,1,21,27,0,0,0,7,56,6
36061025300,-73.93819747,40.84300295,253,New,11367,51.55274039,87.3,85.4,17.2,36047,27.9,22.2,33%,11%,0%,3%,52%,0,0,2,1,0,2,1,0,0,0,0,0,8,10,18,1,0,0,11,48,6
36061025500,-73.94419203,40.84618118,255,New,5472,46.89327485,88.8,88.1,13.5,50631,36.5,8.7,54%,11%,1%,14%,21%,0,0,0,2,1,2,0,3,0,0,0,0,10,1,32,7,0,0,6,56,6
36061025700,-73.95391496,40.80863157,257,New,4470,44.18344519,78.4,76.2,12.3,74813,40.5,9.1,29%,49%,0%,9%,13%,2,0,1,1,0,0,2,1,0,1,0,0,5,6,33,4,0,8,17,73,7
36061025900,-73.94223155,40.82339823,259,New,4408,51.76950998,76.2,74.3,8,57150,38.3,18,28%,48%,1%,6%,17%,0,0,0,0,0,0,0,2,0,1,0,0,9,25,13,1,0,0,15,63,7
36061026100,-73.93443153,40.84589443,261,New,13686,51.32251936,82.1,79.1,13.7,29955,40.9,18.2,26%,10%,1%,2%,60%,2,1,0,1,1,0,0,0,0,3,0,0,11,30,20,1,0,0,16,78,7
36061026300,-73.93740512,40.84706142,263,New,9388,49.95739242,83.9,81.3,15.3,29119,41.6,13.8,27%,9%,0%,1%,63%,3,0,0,0,0,0,0,1,1,2,0,0,8,20,35,2,0,0,8,73,7
36061026500,-73.94059111,40.84947884,265,New,7526,48.57826202,90.3,88.5,21.4,48750,27.4,13.4,42%,11%,0%,3%,43%,0,0,0,0,0,0,0,0,0,0,1,0,9,11,20,0,0,0,6,46,6
36061026700,-73.92863404,40.85055361,267,New,2328,70.01718213,88.5,86.7,8.5,42132,60.2,14.1,61%,3%,1%,4%,31%,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,2,9,1
36061026900,-73.93075411,40.850391,269,New,9197,56.65978036,87.3,84.5,17.4,33301,47.3,13.5,25%,7%,0%,1%,66%,5,0,1,2,1,0,4,0,0,0,0,0,12,20,17,1,0,0,24,74,7
36061027100,-73.93443781,40.85161781,271,New,9557,55.20560845,81.8,80.2,15.6,50020,39.1,12.4,51%,6%,0%,4%,40%,6,0,1,0,0,0,1,3,2,1,0,0,5,21,65,8,0,5,28,132,7
36061027300,-73.93698117,40.85464758,273,New,7020,47.42165242,86,84.4,17,73620,45.4,12.2,73%,7%,0%,3%,17%,2,0,0,0,0,0,0,2,0,0,0,0,10,6,25,9,0,0,4,54,6
36061027500,-73.94201985,40.8542355,275,New,3483,50.3875969,84.8,82.7,22.5,96375,15,14.4,74%,8%,1%,7%,10%,0,0,0,0,0,0,0,1,0,0,0,0,3,0,5,0,0,0,0,8,1
36061027700,-73.92670183,40.85682545,277,New,7877,44.03960899,85.2,83.7,32.4,28302,60.8,14.6,32%,17%,1%,1%,49%,6,0,0,2,0,0,2,2,0,0,0,0,4,7,13,4,0,0,9,37,5
36061027900,-73.93150508,40.85628544,279,New,11289,42.80272832,83.4,81.6,13.1,50841,40.1,10.2,31%,9%,2%,2%,55%,0,0,0,0,0,0,0,3,0,0,0,0,7,13,21,3,0,0,14,58,6
36061028100,-73.93419395,40.85778965,281,New,2998,49.19946631,81.8,81.7,22.5,105962,57,5.8,86%,6%,0%,3%,5%,0,0,0,1,0,0,0,0,0,0,0,0,4,1,8,0,0,0,1,14,2
36061028300,-73.929281,40.85896513,283,New,7879,50.18403351,88.7,86.9,22,50435,45,6.8,46%,9%,0%,5%,41%,3,0,0,1,0,0,0,2,0,0,0,0,14,5,7,1,0,0,5,32,5
36061028500,-73.9279845,40.8614415,285,New,7808,50.39702869,85.4,81.6,19,32214,56.4,26.9,22%,13%,0%,1%,64%,3,0,0,2,0,2,0,1,1,0,0,0,11,21,16,0,0,0,8,56,6
36061028700,-73.93469523,40.86471925,287,New,4268,50.79662605,84,82.5,15.5,46104,46.5,11.4,47%,5%,0%,2%,46%,1,0,0,0,0,0,2,1,0,0,0,0,11,4,7,3,0,0,6,31,5
36061029100,-73.92407232,40.86418158,291,New,12189,47.15727295,79.4,76.5,15.2,29856,47.8,21.8,21%,8%,0%,2%,69%,4,1,1,1,2,1,0,2,1,0,0,0,9,23,30,5,0,0,18,85,7
36061029300,-73.92012161,40.86545889,293,New,9101,46.47840897,81.3,79.8,16.7,33006,42.4,19,34%,7%,2%,2%,55%,1,0,0,0,0,0,0,2,0,1,0,0,7,27,28,4,1,0,20,87,7
36061029500,-73.92523644,40.86789784,295,New,8404,51.35649691,88.8,87.7,12.6,64128,21.7,13.2,43%,3%,0%,3%,50%,0,0,0,1,0,0,1,0,0,1,0,0,10,9,22,4,0,0,7,52,6
36061029700,NA,NA,297,New,42,50,100,100,0,NA,NA,NA,0%,100%,0%,0%,0%,0,0,0,2,0,1,0,0,0,0,0,0,2,1,6,3,0,0,1,13,2
36061029900,-73.91729838,40.86422447,299,New,4320,46.875,79.2,76.8,24.9,20274,42.2,17.7,24%,21%,1%,0%,54%,4,0,1,3,0,0,0,2,1,1,4,2,3,9,14,10,0,0,9,45,6
36061030300,-73.91854585,40.86943655,303,New,4397,50.30702752,81.1,79.2,15.6,55337,44.2,11.7,47%,7%,0%,1%,45%,3,0,0,0,0,1,0,0,0,1,0,0,6,5,17,4,0,0,5,37,5
36061030700,-73.91663527,40.8711916,307,New,3584,54.60379464,84,81.4,22.9,81667,26.2,9.6,73%,5%,1%,3%,18%,0,0,0,0,0,0,0,0,0,0,0,0,7,1,9,2,0,0,2,21,4
36061030900,-73.90972403,40.87568107,309,New,9427,43.29054842,77.2,74.2,15.2,28015,55.6,16.3,27%,27%,0%,1%,45%,8,0,0,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1
36061031100,NA,NA,311,New,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,5,1
36061031703,-74.01617283,40.71517104,317.03,New,8628,50.02318034,75.1,74.7,10.4,196027,12.8,3.3,75%,1%,0%,13%,11%,3,1,0,0,0,0,0,2,0,0,0,0,1,1,25,2,0,0,0,29,4
36061031704,-74.01782763,40.70750991,317.04,New,6375,49.34901961,82.5,80.8,12.3,152500,32.2,4.5,69%,1%,0%,22%,7%,2,1,0,0,0,0,2,7,0,0,2,1,2,0,14,1,0,0,0,17,3
36061031900,NA,NA,319,New,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,1
36081000100,-73.95092646,40.74304939,1,Queens,5928,54.53778677,89.9,89.7,8.9,125332,25.4,3.2,69%,5%,0%,20%,6%,4,0,1,1,0,0,0,3,0,2,5,1,4,5,19,7,0,0,1,36,5
36081000200,-73.86599553,40.69311853,2,Queens,3288,52.82846715,82.1,78.6,14.2,62070,53.1,15.5,39%,2%,0%,25%,35%,0,0,0,0,0,0,1,0,0,0,0,0,1,4,6,2,0,0,2,15,2
36081000400,-73.86496445,40.68992434,4,Queens,4929,43.61939541,80.7,76.6,14.3,53355,60.8,9.4,34%,9%,2%,30%,26%,0,0,0,0,0,0,0,0,0,1,0,0,2,3,3,4,0,0,5,17,3
36081000600,-73.86380252,40.68563107,6,Queens,3871,47.27460604,75.4,70.8,9.8,63793,32.5,15.5,33%,10%,0%,25%,32%,0,0,0,0,0,0,1,0,0,0,0,0,3,6,5,8,0,0,3,25,4
36081000700,-73.95142502,40.74436326,7,Queens,5247,55.91766724,89.1,88.2,11.2,82470,39.2,8.5,73%,3%,0%,18%,6%,0,1,3,0,0,0,0,3,0,0,0,1,21,5,28,16,1,11,9,91,7
36081000800,-73.85855529,40.68714243,8,Queens,3673,50.93928669,79.1,76.6,10.6,61250,26.8,10.6,56%,2%,0%,18%,23%,0,0,1,0,0,0,0,0,0,0,0,0,1,7,11,1,0,0,3,23,4
36081001000,-73.85955847,40.69073971,10,Queens,3368,51.98931116,80.9,77.3,12.1,62194,41.1,12.6,43%,9%,2%,19%,27%,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9,3,0,0,2,15,2
36081001200,-73.86148539,40.69425917,12,Queens,4830,50.97308489,75.2,73.9,16.2,67690,52.4,9.7,57%,7%,0%,15%,21%,1,1,0,0,0,0,0,1,0,0,0,0,4,7,15,4,0,0,3,33,5
36081001400,-73.85492245,40.6951574,14,Queens,3860,52.27979275,76,75,14.2,75048,42.8,11.8,57%,3%,1%,7%,32%,0,0,0,0,0,0,0,1,0,0,0,0,5,4,3,7,0,0,9,28,4
36081001600,-73.8550186,40.69004413,16,Queens,3193,47.29094895,81.3,77.9,13.8,59013,53.3,10.1,55%,6%,0%,12%,26%,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,0,4,12,2
36081001800,-73.85173945,40.6903411,18,Queens,3403,50.77872465,77.3,74.7,12.6,59250,42.8,10.2,36%,9%,0%,21%,34%,1,0,0,0,0,0,1,0,1,0,0,0,7,5,5,1,0,0,3,21,4
36081001900,-73.94505572,40.7483097,19,Queens,1343,48.10126582,89.8,87.9,13.5,118563,0,7.1,57%,2%,0%,25%,16%,1,1,2,2,0,3,1,3,0,1,6,0,13,10,33,6,0,0,5,67,7
36081002000,-73.84953955,40.69111682,20,Queens,1861,43.63245567,75.4,72.9,15.2,77734,43.4,10.6,26%,4%,0%,28%,42%,1,0,0,0,0,0,3,0,0,0,0,0,6,2,1,0,0,0,4,13,2
36081002200,-73.85086975,40.6956717,22,Queens,1918,49.89572471,84.5,80.6,15.3,58333,43.2,8.1,43%,6%,0%,18%,33%,0,0,0,0,0,0,1,0,0,0,0,1,4,7,4,4,0,0,6,25,4
36081002400,-73.84678829,40.69731505,24,Queens,2353,52.10369741,78.8,75.3,11.9,62007,71.2,11.7,44%,11%,0%,20%,25%,2,0,0,0,0,0,1,0,0,0,0,0,7,0,3,5,0,0,2,17,3
36081002500,-73.94518386,40.75470343,25,Queens,6345,42.86840032,80.3,78.8,20.1,19227,33,18.8,20%,55%,1%,9%,15%,0,0,0,2,0,0,0,1,1,0,0,0,2,13,9,3,0,0,7,34,5
36081002600,-73.8434549,40.69726448,26,Queens,2418,52.48138958,79.4,75.8,12,77933,40.1,7.9,39%,14%,1%,16%,31%,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,3,0,0,2,14,2
36081002800,-73.84415845,40.6926418,28,Queens,2782,50.2875629,78.8,77,15.8,62298,54.5,9.8,41%,8%,0%,13%,38%,1,0,1,0,0,0,0,1,0,1,0,0,9,3,7,5,0,0,3,27,4
36081003000,-73.84762113,40.69167625,30,Queens,1650,46.60606061,72.1,68.3,12.9,41875,28.3,21.1,37%,13%,1%,19%,29%,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,0,7,1
36081003100,-73.93326054,40.75311115,31,Queens,1015,52.51231527,87.5,85.1,4,58214,68.8,7.1,72%,3%,0%,10%,15%,1,0,0,1,0,0,1,2,0,0,0,0,3,1,10,2,0,0,2,18,3
36081003200,-73.84660633,40.68742871,32,Queens,1540,49.87012987,74.8,73.7,11.5,75859,30.9,14.6,39%,2%,0%,21%,38%,0,0,0,0,0,0,1,0,0,0,1,2,2,2,5,3,0,0,3,15,2
36081003300,-73.93789327,40.75434927,33,Queens,2675,50.42990654,85.5,84.3,9.1,46681,53.5,6.8,50%,4%,0%,38%,9%,4,0,0,2,0,1,1,0,0,0,0,2,15,2,26,4,0,0,9,56,6
36081003400,-73.85922891,40.68455954,34,Queens,2064,46.31782946,81,78,16.5,75402,34.9,15.9,31%,5%,0%,22%,41%,1,0,0,1,0,0,1,0,0,0,0,0,9,5,11,7,0,0,5,37,5
36081003600,-73.85710154,40.68367624,36,Queens,3484,45.83811711,74.2,70.6,10.3,74727,55.6,6.3,25%,5%,0%,43%,27%,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,3,0,0,4,22,4
36081003700,NA,NA,37,Queens,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,2,0,0,4,25,4
36081003800,-73.84714262,40.68493321,38,Queens,2586,49.18793503,74.7,71.2,10.8,52540,60.4,17.7,35%,6%,0%,23%,35%,1,0,0,0,0,0,1,1,0,1,0,0,3,4,6,1,0,0,5,19,3
36081003900,-73.94098688,40.76284488,39,Queens,1574,54.76493011,86.5,83.4,14.1,42303,31.7,18.7,57%,8%,0%,11%,25%,1,0,0,2,2,0,0,0,0,0,0,0,5,1,2,1,0,0,2,11,2
36081004001,-73.84618665,40.68316984,40.01,Queens,2018,50.19821606,83.8,81.1,15,55500,56.5,8.7,30%,3%,0%,21%,46%,1,0,1,0,0,0,1,1,0,0,0,1,0,2,4,1,0,0,1,8,1
36081004002,-73.8432135,40.68146367,40.02,Queens,1461,54.14099932,78.6,76.7,11.4,63750,55.4,10.5,19%,4%,0%,42%,36%,1,0,1,0,0,0,0,0,0,0,0,0,3,1,6,3,0,0,9,22,4
36081004200,-73.85817591,40.68186797,42,Queens,5005,50.42957043,75.1,72,9.8,49227,33.4,15.2,24%,5%,0%,46%,25%,1,0,0,0,0,0,0,2,0,0,0,0,8,6,6,4,0,0,5,29,4
36081004300,-73.93791293,40.76062336,43,Queens,2380,48.78151261,74.7,68.9,14.2,18088,23.1,28.3,33%,37%,0%,2%,27%,1,2,0,0,0,1,0,1,1,0,0,2,1,4,4,2,0,0,2,13,2
36081004401,-73.85998042,40.67746148,44.01,Queens,3691,49.76971011,80.6,78.2,14.7,53000,32.1,9.7,28%,7%,0%,45%,19%,0,0,0,0,0,0,1,0,0,0,0,0,6,3,6,7,0,0,2,24,4
36081004500,-73.93391056,40.76444828,45,Queens,3314,44.35727218,86.8,85.1,31,70932,4.8,6.3,68%,6%,0%,15%,10%,1,0,0,1,0,0,0,1,0,0,0,0,0,3,9,1,0,0,5,18,3
36081004700,-73.93315294,40.76054667,47,Queens,4110,47.22627737,79.5,78.9,17.7,31292,20.5,25,45%,33%,1%,8%,13%,0,0,1,0,0,0,0,3,0,0,0,0,1,3,6,2,0,0,4,16,3
36081005000,NA,NA,50,Queens,7,100,100,100,0,NA,NA,0,43%,0%,57%,0%,0%,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1
36081005100,-73.93272311,40.75564356,51,Queens,2106,47.10351377,82.4,77.3,7.1,45652,53.8,16,36%,4%,1%,49%,10%,2,0,1,0,0,0,1,0,0,0,0,0,5,2,7,1,0,0,1,16,3
36081005200,-73.85510557,40.6807469,52,Queens,2717,53.22046375,81.5,78.8,12.8,57520,22.4,6.1,23%,6%,0%,40%,30%,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2,0,0,3,16,3
36081005300,-73.92977843,40.76040917,53,Queens,4369,52.34607462,91.1,89.4,17.2,53228,55.2,9.7,65%,2%,0%,12%,21%,0,0,0,0,0,0,0,0,1,0,0,0,6,2,12,3,0,0,3,26,4
36081005400,-73.84901672,40.67897131,54,Queens,5620,48.48754448,79.8,77,16.4,58456,56.9,11.8,35%,5%,2%,26%,33%,1,1,0,0,0,0,1,0,0,0,0,0,9,8,10,10,0,0,11,48,6
36081005500,-73.92784205,40.75352868,55,Queens,1125,47.28888889,77.9,76.1,15.1,54779,37.8,8.8,44%,2%,1%,16%,37%,1,0,0,1,2,0,1,0,0,0,0,0,1,4,6,4,0,0,3,18,3
36081005700,-73.92591427,40.75720668,57,Queens,4566,51.66447657,88.1,87.7,11.9,59559,26.3,10,58%,4%,1%,15%,22%,3,1,0,1,0,0,1,0,0,0,0,0,3,9,16,5,0,0,0,33,5
36081005800,-73.84779482,40.67368146,58,Queens,5824,47.93956044,78,76,19.4,66518,54.4,8.4,51%,9%,0%,17%,23%,2,0,0,0,0,0,2,0,0,0,0,0,4,7,15,10,0,0,7,43,6
36081005900,-73.92393471,40.75962924,59,Queens,3754,52.1310602,91.4,90.9,17.8,65021,39.1,6.9,77%,2%,0%,9%,12%,1,0,2,0,0,0,0,0,0,0,1,0,7,2,7,1,0,0,1,18,3
36081006100,-73.92195827,40.76199127,61,Queens,5985,47.61904762,91.4,91.2,16.5,57277,26.7,9.3,72%,2%,0%,16%,10%,0,0,0,0,0,0,0,5,0,0,0,0,12,9,17,4,0,0,5,47,6
36081006201,-73.84661055,40.6674418,62.01,Queens,5982,42.41056503,84.9,84,32.4,60320,81.2,11,74%,4%,0%,1%,21%,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,5,0,0,4,29,4
36081006202,-73.85568563,40.66481416,62.02,Queens,6988,43.34573555,78.3,76.2,19.3,55783,52.8,11,69%,6%,0%,7%,18%,1,0,0,1,0,0,2,1,0,0,0,1,9,7,12,6,0,0,2,36,5
