id,Tract,Boroughs,Over_18_year,Over_60_year,Median_Household_Income,Percentage_college_degree,Unemployment_rate,Race_White,Race_Black,Race_NativeAmerican,Race_Asian,Race_Other,Schools,Recreational,Criminal_Justice,Health,Pharmacy,Mental_Heath,Disabilities,Daycare,Senior_homes,Homeless_shelters,Transport,Waste_Management,Crime_Rate
36081041300,413,Queens,0.50,0.12,52903.00,0.33,0.06,0.40,0.00,0.02,0.22,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081041400,414,Queens,0.50,0.14,42379.00,0.37,0.16,0.03,0.81,0.00,0.00,0.16,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.01
36081041500,415,Queens,0.64,0.16,39688.00,0.62,0.04,0.57,0.03,0.00,0.20,0.22,2.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,0.00,0.00,0.00,0.01
36081042400,424,Queens,0.74,0.24,73542.00,0.45,0.09,0.01,0.96,0.00,0.01,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.01
36081042600,426,Queens,1.00,0.76,NA,0.00,0.53,0.55,0.36,0.00,0.04,0.04,0.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.02
36081042700,427,Queens,0.62,0.11,45417.00,0.40,0.03,0.51,0.03,0.00,0.17,0.31,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081043200,432,Queens,0.60,0.18,93214.00,0.51,0.13,0.04,0.92,0.00,0.00,0.04,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.01
36081043400,434,Queens,0.53,0.14,84617.00,0.48,0.16,0.06,0.73,0.00,0.10,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.01
36081043701,437.01,Queens,0.67,0.28,47333.00,0.30,0.08,0.53,0.14,0.00,0.10,0.24,1.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00
36081043702,437.02,Queens,0.62,0.17,37411.00,0.34,0.05,0.48,0.17,0.00,0.21,0.16,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00
36081043900,439,Queens,0.53,0.10,40185.00,0.22,0.10,0.53,0.03,0.00,0.05,0.39,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.01
36081044000,440,Queens,0.58,0.14,55203.00,0.32,0.20,0.01,0.74,0.00,0.04,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.01
36081044301,443.01,Queens,0.58,0.26,20958.00,0.33,0.07,0.47,0.12,0.04,0.18,0.22,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081044302,443.02,Queens,0.68,0.16,54057.00,0.48,0.12,0.29,0.14,0.00,0.41,0.20,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.01
36081044400,444,Queens,0.63,0.18,25500.00,0.39,0.15,0.11,0.25,0.04,0.26,0.38,1.00,0.00,1.00,1.00,0.00,3.00,1.00,2.00,2.00,3.00,7.00,14.00,0.03
36081044601,446.01,Queens,0.62,0.19,39632.00,0.32,0.11,0.31,0.30,0.02,0.21,0.19,1.00,1.00,1.00,4.00,4.00,6.00,8.00,5.00,0.00,6.00,0.00,0.00,0.03
36081044602,446.02,Queens,0.54,0.10,39728.00,0.31,0.15,0.10,0.32,0.00,0.36,0.25,2.00,0.00,0.00,1.00,0.00,1.00,3.00,2.00,0.00,5.00,0.00,0.00,0.01
36081044800,448,Queens,0.61,0.13,46607.00,0.63,0.12,0.08,0.13,0.00,0.58,0.26,2.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
36081045000,450,Queens,0.72,0.23,51500.00,0.22,0.15,0.36,0.01,0.04,0.55,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081045200,452,Queens,0.74,0.46,42000.00,0.81,0.11,0.38,0.26,0.00,0.39,0.01,6.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36081045400,454,Queens,0.78,0.17,55179.00,0.66,0.15,0.09,0.11,0.00,0.75,0.12,2.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.01
36081045500,455,Queens,0.63,0.18,48070.00,0.68,0.09,0.27,0.60,0.02,0.02,0.10,0.00,1.00,1.00,1.00,0.00,0.00,4.00,3.00,0.00,1.00,0.00,0.00,0.00
36081045600,456,Queens,0.70,0.22,60139.00,0.89,0.15,0.03,0.07,0.00,0.97,0.01,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081045700,457,Queens,0.78,0.18,63750.00,0.50,0.05,0.19,0.01,0.00,0.68,0.17,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
36081045800,458,Queens,0.59,0.21,58750.00,0.48,0.10,0.12,0.11,0.04,0.65,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.01
36081045900,459,Queens,0.71,0.14,59074.00,0.42,0.10,0.31,0.00,0.02,0.53,0.19,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36081046000,460,Queens,0.55,0.12,26233.00,0.34,0.10,0.10,0.16,0.02,0.42,0.34,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.02
36081046100,461,Queens,0.65,0.09,48060.00,0.31,0.06,0.27,0.01,0.00,0.59,0.19,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081046200,462,Queens,0.61,0.15,40637.00,0.46,0.15,0.18,0.10,0.00,0.46,0.30,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36081046300,463,Queens,0.56,0.12,41339.00,0.45,0.09,0.53,0.01,0.00,0.36,0.12,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081046400,464,Queens,0.78,0.16,92303.00,0.78,0.02,0.34,0.24,0.05,0.29,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081046500,465,Queens,0.74,0.12,41615.00,0.18,0.03,0.78,0.00,0.00,0.09,0.15,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.02
36081046600,466,Queens,0.61,0.17,52059.00,0.49,0.11,0.18,0.31,0.00,0.45,0.09,2.00,0.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.01
36081046700,467,Queens,0.59,0.10,39138.00,0.38,0.03,0.59,0.02,0.00,0.33,0.08,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
36081046800,468,Queens,0.70,0.19,40942.00,0.39,0.13,0.15,0.17,0.04,0.43,0.26,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.01
36081046900,469,Queens,0.62,0.12,45157.00,0.40,0.05,0.46,0.03,0.00,0.36,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081047000,470,Queens,0.65,0.19,56033.00,0.39,0.12,0.08,0.11,0.21,0.47,0.27,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.01
36081047100,471,Queens,0.70,0.19,41625.00,0.29,0.05,0.20,0.00,0.02,0.80,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00
36081047200,472,Queens,0.79,0.34,72924.00,0.65,0.09,0.27,0.28,0.00,0.39,0.09,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081047300,473,Queens,0.81,0.28,54554.00,0.82,0.07,0.29,0.03,0.00,0.65,0.08,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081047500,475,Queens,0.66,0.16,51905.00,0.56,0.09,0.33,0.01,0.00,0.63,0.08,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00
36081047600,476,Queens,0.58,0.25,107969.00,0.30,0.04,0.46,0.20,0.00,0.30,0.06,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081047800,478,Queens,0.76,0.22,71695.00,0.65,0.04,0.30,0.24,0.00,0.30,0.19,0.00,1.00,0.00,2.00,0.00,3.00,4.00,2.00,0.00,0.00,0.00,0.00,0.01
36081047900,479,Queens,0.70,0.20,57651.00,0.56,0.05,0.26,0.01,0.02,0.75,0.03,2.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,2.00,0.00,0.00,0.01
36081048000,480,Queens,0.67,0.20,61462.00,0.53,0.17,0.12,0.23,0.09,0.42,0.21,1.00,0.00,1.00,3.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.01
36081048100,481,Queens,0.75,0.21,38078.00,0.68,0.10,0.36,0.05,0.00,0.54,0.09,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00
36081048200,482,Queens,0.81,0.24,82750.00,0.76,0.12,0.11,0.24,0.00,0.33,0.34,2.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.01
36081048300,483,Queens,0.64,0.13,49634.00,0.50,0.06,0.36,0.01,0.02,0.45,0.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
36081048400,484,Queens,0.71,0.18,55750.00,0.36,0.13,0.07,0.31,0.00,0.38,0.27,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36081048500,485,Queens,0.79,0.17,58819.00,0.68,0.06,0.22,0.02,0.00,0.74,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00
36081048900,489,Queens,0.72,0.12,61451.00,0.49,0.03,0.28,0.01,0.00,0.59,0.18,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,4.00,0.01
36081049200,492,Queens,0.73,0.24,51455.00,0.57,0.09,0.17,0.53,0.00,0.21,0.12,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.01
36081049301,493.01,Queens,0.67,0.20,58304.00,0.60,0.05,0.64,0.02,0.00,0.33,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
36081049302,493.02,Queens,0.70,0.27,57188.00,0.49,0.14,0.80,0.03,0.02,0.09,0.08,4.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
36081049500,495,Queens,0.73,0.22,62422.00,0.52,0.12,0.77,0.00,0.00,0.07,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081049600,496,Queens,0.74,0.19,70686.00,0.50,0.14,0.15,0.18,0.02,0.36,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081049700,497,Queens,0.67,0.17,46962.00,0.64,0.05,0.53,0.00,0.00,0.37,0.13,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
36081049900,499,Queens,0.69,0.24,54500.00,0.37,0.07,0.26,0.00,0.00,0.74,0.06,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00
36081050000,500,Queens,0.66,0.17,38621.00,0.43,0.18,0.08,0.74,0.00,0.09,0.11,0.00,0.00,0.00,1.00,0.00,0.00,5.00,5.00,0.00,1.00,0.00,1.00,0.01
36081050201,502.01,Queens,0.67,0.17,78000.00,0.58,0.10,0.03,0.88,0.00,0.03,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.01
36081050202,502.02,Queens,0.84,0.18,82813.00,0.37,0.25,0.02,0.86,0.00,0.08,0.04,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081050400,504,Queens,0.67,0.18,63692.00,0.69,0.11,0.04,0.88,0.00,0.00,0.08,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.01
36081050500,505,Queens,0.73,0.20,65833.00,0.38,0.10,0.65,0.02,0.00,0.29,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081050600,506,Queens,0.67,0.22,74306.00,0.46,0.16,0.01,0.77,0.00,0.10,0.13,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.01
36081050700,507,Queens,0.64,0.22,76680.00,0.49,0.08,0.69,0.01,0.00,0.26,0.07,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36081050800,508,Queens,0.61,0.21,59196.00,0.71,0.21,0.02,0.85,0.00,0.09,0.05,3.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.01
36081051000,510,Queens,0.70,0.26,88750.00,0.27,0.12,0.02,0.76,0.00,0.16,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.01
36081051100,511,Queens,0.67,0.22,68750.00,0.49,0.08,0.89,0.00,0.00,0.10,0.02,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081051200,512,Queens,0.59,0.25,76667.00,0.46,0.13,0.03,0.72,0.00,0.02,0.23,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00
36081051300,513,Queens,0.71,0.18,57500.00,0.55,0.05,0.60,0.01,0.00,0.36,0.06,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081051500,515,Queens,0.74,0.29,61635.00,0.41,0.05,0.89,0.02,0.00,0.04,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081051600,516,Queens,0.82,0.21,60625.00,0.32,0.19,0.05,0.89,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081051700,517,Queens,0.70,0.16,52750.00,0.37,0.09,0.73,0.01,0.04,0.03,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081051800,518,Queens,0.48,0.11,81115.00,0.57,0.15,0.05,0.90,0.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36081052000,520,Queens,0.61,0.15,103254.00,0.66,0.09,0.03,0.92,0.00,0.00,0.04,1.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,0.00,0.00,0.00,0.01
36081052100,521,Queens,0.71,0.17,51853.00,0.41,0.05,0.76,0.05,0.00,0.05,0.14,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.01
36081052200,522,Queens,0.65,0.18,71667.00,0.46,0.19,0.00,0.92,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36081052400,524,Queens,0.76,0.23,67768.00,0.69,0.13,0.00,0.87,0.00,0.03,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081052500,525,Queens,0.62,0.13,57583.00,0.74,0.07,0.83,0.01,0.00,0.11,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01
36081052600,526,Queens,0.59,0.16,79306.00,0.57,0.15,0.04,0.76,0.00,0.02,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081052800,528,Queens,0.62,0.22,59125.00,0.73,0.15,0.01,0.94,0.00,0.04,0.01,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.01
36081053000,530,Queens,0.71,0.20,52440.00,0.21,0.15,0.00,0.93,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.01
36081053100,531,Queens,0.82,0.24,42296.00,0.53,0.14,0.89,0.01,0.00,0.02,0.07,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081053200,532,Queens,0.60,0.21,88438.00,0.75,0.19,0.03,0.88,0.00,0.01,0.08,1.00,0.00,0.00,0.00,0.00,0.00,5.00,4.00,0.00,0.00,0.00,0.00,0.01
36081053401,534.01,Queens,0.71,0.24,69318.00,0.64,0.05,0.03,0.91,0.00,0.01,0.05,5.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.01
36081053500,535,Queens,0.50,0.11,60000.00,0.38,0.07,0.50,0.01,0.00,0.07,0.43,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,0.02
36081053601,536.01,Queens,0.58,0.15,69625.00,0.67,0.24,0.00,0.86,0.04,0.07,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
36081053800,538,Queens,0.66,0.17,61964.00,0.35,0.17,0.01,0.89,0.02,0.03,0.06,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081053900,539,Queens,0.62,0.14,51991.00,0.42,0.08,0.66,0.02,0.04,0.22,0.10,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.01
36081054000,540,Queens,0.63,0.12,46071.00,0.57,0.17,0.08,0.74,0.00,0.07,0.12,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,0.01
36081054200,542,Queens,0.68,0.16,81175.00,0.76,0.09,0.21,0.24,0.02,0.27,0.29,1.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00
36081054500,545,Queens,0.60,0.10,49750.00,0.31,0.05,0.70,0.00,0.00,0.11,0.19,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081054700,547,Queens,0.58,0.10,53832.00,0.28,0.06,0.67,0.04,0.00,0.14,0.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081054800,548,Queens,0.66,0.16,80764.00,0.53,0.07,0.12,0.33,0.00,0.35,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081054900,549,Queens,0.52,0.09,39612.00,0.23,0.09,0.74,0.05,0.00,0.13,0.08,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081055100,551,Queens,0.59,0.13,39982.00,0.25,0.09,0.79,0.01,0.02,0.08,0.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081055200,552,Queens,0.70,0.25,65208.00,0.54,0.08,0.16,0.33,0.04,0.40,0.12,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
36081055300,553,Queens,0.60,0.10,41189.00,0.18,0.07,0.61,0.02,0.02,0.14,0.23,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081055400,554,Queens,0.75,0.22,70212.00,0.25,0.05,0.22,0.21,0.00,0.40,0.19,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00
36081055500,555,Queens,0.63,0.12,46121.00,0.64,0.10,0.83,0.06,0.00,0.02,0.10,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01
36081055600,556,Queens,0.71,0.22,76071.00,0.61,0.12,0.16,0.11,0.00,0.47,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081055700,557,Queens,0.67,0.15,42328.00,0.38,0.15,0.78,0.02,0.00,0.09,0.13,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.01
36081055800,558,Queens,0.76,0.21,85473.00,0.48,0.10,0.22,0.16,0.00,0.36,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081055900,559,Queens,0.49,0.09,59868.00,0.45,0.14,0.68,0.02,0.02,0.05,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081056000,560,Queens,0.65,0.17,58500.00,0.51,0.03,0.28,0.19,0.00,0.39,0.17,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.03
36081056100,561,Queens,0.42,0.10,112375.00,1.00,0.00,0.54,0.27,0.00,0.14,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03
36081056200,562,Queens,0.65,0.17,61032.00,0.75,0.03,0.31,0.10,0.00,0.25,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081056400,564,Queens,0.56,0.17,43839.00,0.61,0.11,0.39,0.17,0.00,0.33,0.14,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
36081056500,565,Queens,0.46,0.14,47143.00,0.36,0.14,0.70,0.01,0.02,0.10,0.19,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081056600,566,Queens,0.66,0.16,81250.00,0.42,0.12,0.18,0.15,0.00,0.28,0.41,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.01
36081056700,567,Queens,0.64,0.15,65313.00,0.59,0.07,0.84,0.03,0.00,0.08,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081056800,568,Queens,0.67,0.20,77813.00,0.48,0.11,0.16,0.70,0.00,0.04,0.10,4.00,0.00,1.00,1.00,0.00,2.00,1.00,5.00,0.00,1.00,7.00,0.00,0.01
36081057700,577,Queens,0.72,0.08,65373.00,0.49,0.06,0.82,0.00,0.00,0.07,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081057900,579,Queens,0.63,0.15,46080.00,0.32,0.02,0.93,0.00,0.04,0.02,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081058000,580,Queens,0.72,0.20,77784.00,0.34,0.16,0.01,0.90,0.00,0.02,0.07,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.01
36081058100,581,Queens,0.72,0.22,55000.00,0.46,0.01,0.97,0.02,0.00,0.01,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,0.01
36081058200,582,Queens,0.68,0.19,82598.00,0.57,0.21,0.03,0.84,0.00,0.01,0.12,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00
36081058300,583,Queens,0.73,0.16,54467.00,0.66,0.05,0.76,0.06,0.02,0.03,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,2.00,0.00,0.00,0.01
36081058500,585,Queens,0.63,0.12,55000.00,0.54,0.09,0.86,0.01,0.00,0.09,0.05,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081058700,587,Queens,0.69,0.22,47019.00,0.16,0.07,0.86,0.03,0.00,0.10,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081058900,589,Queens,0.57,0.09,44875.00,0.38,0.06,0.83,0.01,0.02,0.02,0.13,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081059000,590,Queens,0.73,0.28,70750.00,0.44,0.09,0.02,0.90,0.04,0.01,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081059100,591,Queens,0.64,0.14,49664.00,0.38,0.06,0.86,0.01,0.00,0.07,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081059200,592,Queens,0.76,0.23,61250.00,0.89,0.12,0.07,0.91,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081059300,593,Queens,0.67,0.20,52106.00,0.43,0.09,0.86,0.03,0.00,0.07,0.05,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
36081059400,594,Queens,0.73,0.20,100132.00,0.39,0.10,0.00,0.90,0.05,0.02,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
36081059500,595,Queens,0.67,0.19,57426.00,0.51,0.13,0.78,0.06,0.00,0.03,0.13,2.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00
36081059600,596,Queens,0.69,0.23,93362.00,0.57,0.14,0.01,0.99,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.01
36081059800,598,Queens,0.65,0.24,73750.00,0.56,0.03,0.05,0.87,0.00,0.08,0.01,2.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.01
36081059900,599,Queens,0.71,0.31,54635.00,0.38,0.16,0.92,0.00,0.00,0.05,0.03,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
36081060000,600,Queens,0.72,0.30,63500.00,0.57,0.05,0.03,0.96,0.00,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.01
36081060100,601,Queens,0.72,0.19,67898.00,0.38,0.15,0.83,0.00,0.00,0.01,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
